id_parc;nom_usuel;puissance_parc;code_insee;nom_commune;code_dept;code_reg;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_autorisation;date_debut_construction;date_mise_en_service;date_debut_demantelement;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire_renouvellement;renouvellement;nom_exploitant;siret;date_maj
0100006519;EOLIENNES DU CHAT FERRE;6.0;85174;PETOSSE;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100006532;EOLIENNES DU CHAMP FOURMY;6.0;85174;PETOSSE;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100006562;CENTRALE EOLIENNE LES ONZE SEPTIERS;19.2;28370;SAUMERAY;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100007935;PARC EOLIEN DE TINCEY-ET-PONTREBEAU;13.5;70502;TINCEY-ET-PONTREBEAU;70;27;;;;2026-07-19;;;;Autorisation;En instruction;;Aucun;SAS PARC EOLIEN DE TINCEY-ET-PONTREBEAU;91285312400010;
0100008011;Ferme Eolienne de la Marette;16.8;49345;BELLEVIGNE-EN-LAYON;49;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA MARETTE;75151848100013;
0100008052;PE DE FILESCAMPS - ENERTRAG SANTERRE BRACHES;12.0;80132;BRACHES;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100008173;FERME EOLIENNE DE FERRIERES-AUNIS;24.0;17158;FERRIERES;17;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100008173;FERME EOLIENNE DE FERRIERES-AUNIS;24.0;17349;SAINT-JEAN-DE-LIVERSAY;17;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100008211;PE DE SAINT-GENOU;18.3;36194;ST GENOU;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100008487;Ferme eolienne Haussu;64.4;60112;BRUNVILLERS-LA-MOTTE;60;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE HAUSSU;82433085600017;
0100008487;Ferme eolienne Haussu;64.4;60179;CREVEC??UR-LE-PETIT;60;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE HAUSSU;82433085600017;
0100008487;Ferme eolienne Haussu;64.4;60564;SAINS-MORAINVILLERS;60;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE HAUSSU;82433085600017;
0100008494;LE VIN REPANDU;28.8;02011;AMBLENY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;ENERTRAG AISNE XIV;91788969300011;2023-07-21
0100008494;LE VIN REPANDU;28.8;02672;SAINT-BANDRY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;ENERTRAG AISNE XIV;91788969300011;2023-07-21
0100008762;LES FORTES TERRES;18.0;02769;VAUX ANDIGNY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;VAUX ANDIGNY ENERGIE;89758976800018;
0100008765;YAWAY 2022 5_SORBON;18.0;08427;SORBON;08;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100008828;CE La Crouzette;6.9;11116;CUXAC D AUDE;11;76;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100009237;Centrale Eolienne Les Ronds Prés;25.56;88161;ESCLES;88;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100009253;PARC EOLIEN DE BELLEVAIVRE;25.2;70342;MERCEY-SUR-SAONE;70;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100009526;PARC EOLIEN DE CLANLIEU 2;12.6;02629;PUISIEUX ET CLANLIEU;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100010069;SAS FERME EOLIENNE DE MONTGUERIN;21.0;28277;NEUVY EN DUNOIS;28;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100010772;MESNIL ROUSSET (Extension);6.0;27404;MESNIL ROUSSET;27;28;;;;;;;;Autorisation;En instruction;;Aucun;SAS TRANSITION EUROISE MESNIL HAMEL;89192821000014;
0100010772;MESNIL ROUSSET (Extension);6.0;27442;NOTRE-DAME-DU-HAMEL;27;28;;;;;;;;Autorisation;En instruction;;Aucun;SAS TRANSITION EUROISE MESNIL HAMEL;89192821000014;
0100010862;Terres Rouges;12.0;28284;OINVILLE ST LIPHARD;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100010862;Terres Rouges;12.0;28319;ROUVRAY-SAINT-DENIS;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100011105;VALESCOURT;10.8;60595;SAINT-REMY-EN-L'EAU;60;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN VALESCOURT;84319196600012;
0100011105;VALESCOURT;10.8;60653;VALESCOURT;60;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN VALESCOURT;84319196600012;
0100011239;PARC EOLIEN DES PRESSOIRS;28.5;36152;PAUDY;36;24;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DES PRESSOIRS;89153996700028;
0100011440;SARL PE VENTE-BEN;10.8;76435;LE MESNIL-REAUME;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100011442;PARC EOLIEN DE FOUCHERES-AUX-BOIS;15.0;55195;FOUCHERES-AUX-BOIS;55;44;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DE FOUCHERES-AUX-BOIS;84918112800026;
0100011461;Bosc Geffroy;16.8;76122;CALLENGEVILLE;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100011551;PARC EOLIEN DE LANGONNET;11.25;56100;LANGONNET;56;53;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100011852;OUCQUES LA NOUVELLE ;14.4;41171;OUCQUES LA NOUVELLE;41;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100011862;FERME EOLIENNE DE BERNEUIL - ST JUNIEN LES COMBES;25.2;87012;BERNEUIL;87;75;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE BERNEUIL - ST JUNIEN LES COMBES;92076677100017;2023-07-21
0100011862;FERME EOLIENNE DE BERNEUIL - ST JUNIEN LES COMBES;25.2;87155;SAINT-JUNIEN-LES-COMBES;87;75;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE BERNEUIL - ST JUNIEN LES COMBES;92076677100017;2023-07-21
0100011929;PARC EOLIEN DE MORGAT;12.0;17195;LA JARRIE-AUDOUIN;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE MORGAT;89156483300020;
0100011969;PARC EOLIEN DE LA SOUCHE;27.0;02338;FROIDMONT-COHARTILLE;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Société Parc éolien de la Souche S.A.S;91058196600017;2023-07-21
0100011969;PARC EOLIEN DE LA SOUCHE;27.0;02600;PIERREPONT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Société Parc éolien de la Souche S.A.S;91058196600017;2023-07-21
0100012285;Ferme eolienne Plaine du Moulin;16.8;08410;SEMIDE;08;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100012464;AVEL BRAZ;1.5;29008;BEUZEC-CAP-SIZUN;29;53;;;;2004-01-13;2004-10-18;;En exploitation;Autorisation;Autorisé;;Aucun;AVEL BRAZ;43225937200014;
0100012800;CPENR DES LISIERES;31.0;51324;LINTHES;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100012800;CPENR DES LISIERES;31.0;51432;PLEURS;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100013509;FERME EOLIENNE ST-PIERRE-DE-MAILLE ENERGIE;23.6;86193;PLEUMARTIN;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100013509;FERME EOLIENNE ST-PIERRE-DE-MAILLE ENERGIE;23.6;86236;ST PIERRE DE MAILLE;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0100013537;PE DE POULGAT;9.0;56120;LOCQUELTAS;56;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100013537;PE DE POULGAT;9.0;56157;PLAUDREN;56;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100015306;PE DES BRETONNIERES;7.8;44202;TEILLE;44;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100015548;FERME EOLIENNE DE VOULMENTIN - ARGENTONNAY - ENERGIE;10.8;79013;ARGENTONNAY;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100015548;FERME EOLIENNE DE VOULMENTIN - ARGENTONNAY - ENERGIE;10.8;79242;VOULMENTIN;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100015852;FERME EOLIENNE DE CERNAY;14.4;86047;CERNAY;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100015980;FERME EOLIENNE DE BOUSSAY - LA COURTILLERE;6.6;44022;BOUSSAY;44;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100016800;PE DE ROCHE-ET-RAUCOURT;28.0;70448;ROCHE-ET-RAUCOURT;70;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100017119;Projet éolien des Quatre Vents;16.8;85061;CHATEAU-GUIBERT;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Energie Quatre Vents;85267554500010;
0100017119;Projet éolien des Quatre Vents;16.8;85175;LES PINEAUX;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Energie Quatre Vents;85267554500010;
0100017436;CPENR DE GRISELLES;17.1;45161;GRISELLES;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100017915;Energie du Gâtinais Sud-Est;21.0;45105;CORTRAT;45;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100018191;CHAMP EOLIEN DU CHEMIN DE CESAR;13.2;28108;CORMAINVILLE;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100018191;CHAMP EOLIEN DU CHEMIN DE CESAR;13.2;28190;GUILLONVILLE;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100019352;LA VOIE VERTE EXTENSION;20.4;02783;GRAND-VERLY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100019352;LA VOIE VERTE EXTENSION;20.4;02753;TUPIGNY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100019784;PARC EOLIEN DU FOSSE CHATILLON;7.2;62143;BOFFLES;62;32;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DU FOSSE CHATILLON;91058182600013;
0100019784;PARC EOLIEN DU FOSSE CHATILLON;7.2;62182;BUIRE-AU-BOIS;62;32;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DU FOSSE CHATILLON;91058182600013;
0100019923;Parc éolien de Caurel;4.25;22033;CAUREL;22;53;;;;2005-01-17;2005-07-20;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100019923;Parc éolien de Caurel;4.25;22316;SAINT-MAYEUX;22;53;;;;2005-01-17;2005-07-20;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100019930;Ménez Goariva;6.0;22217;PLOUGRAS;22;53;2001-03-29;2001-08-29;2001-08-29;2002-10-01;2003-10-01;;En exploitation;Autorisation;Autorisé;;Substanciel;Exploitant anonymisé;siret anonyme;
0100021508;Parc éolien de Marchavennes;14.4;02358;GROUGIS;02;32;;;;;;;;Autorisation;En instruction;;Aucun;SPV ABBESSES;92246669300012;
0100021508;Parc éolien de Marchavennes;14.4;02784;PETIT-VERLY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;SPV ABBESSES;92246669300012;
0100021748;CENTRALE EOLIENNE DU BOIS DROUET;14.4;14057;BELLENGREVILLE;14;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100022911;STER LAIR;12.6;56066;GOURIN;56;53;;;;;;;;Autorisation;En instruction;;Aucun;STER LAIR ENERGIES;85025277600016;
0100024319;CENTRALE EOLIENNE LA VERGERE;19.2;18085;DAMPIERRE-EN-GRACAY;18;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100024319;CENTRALE EOLIENNE LA VERGERE;19.2;18140;MASSAY;18;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100024319;CENTRALE EOLIENNE LA VERGERE;19.2;18210;SAINT-GEORGES-SUR-LA-PREE;18;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100024319;CENTRALE EOLIENNE LA VERGERE;19.2;18214;SAINT-HILAIRE-DE-COURT;18;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100024340;CPENR DE SIEURAGUEL;9.6;31002;AIGNES;31;76;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100024620;Parc éolien de Pornic;9.0;44131;PORNIC;44;52;;;;;;;;Autorisation;En instruction;;Aucun;CLION ENERGIE;89753308900016;
0100025638;SAS Parc éolien de la Vève;8.4;18064;CHERY;18;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100025775;EOLIENNES DE LANDIZES;16.8;22331;SAINTE-TREPHINE;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100025778;Le Chêne des Croix;21.0;22083;ILLIFAUT;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100026628;SOCIETE D'EXPLOITATION DU PARC EOLIEN JOUBARBE;12.4;52494;TREIX;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100027277;Parc éolien de Rumilly;14.4;62729;RUMILLY;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100027346;Parc éolien du Champs Levain;21.0;21490;POISEUL-LA-VILLE-ET-LAPERRIERE;21;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100027836;POUZELAS ENERGIES;6.6;36083;GIROUX;36;24;;;;;;;;Autorisation;En instruction;;Aucun;POUZELAS ENERGIES;92084720900011;
0100027863;Parc des Pêcheries;16.0;44099;MOISDON-LA-RIVIERE;44;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100027960;IEL EXPLOITATION 71;6.0;85162;RIVES-D'AUTISE;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100027960;IEL EXPLOITATION 71;6.0;85227;SAINT-HILAIRE-DES-LOGES;85;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100028235;REPOWERING LA CITADELLE;21.3;07079;DESAIGNES;07;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100028235;REPOWERING LA CITADELLE;21.3;07204;ST AGREVE;07;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100028415;SAS FERME EOLIENNE DE BRANCOURT SUD;25.2;02112;BRANCOURT-LE-GRAND;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100029558;LES CHARBONNIERES ;7.8;17342;SAINT-GERMAIN-DU-SEUDRE;17;75;;;;;;;;Autorisation;En instruction;;Aucun;Saint Germain Energie;89753090300011;
0100031288;PE DES POMMERAIES;7.2;44170;SAINT-JULIEN-DE-VOUVANTES;44;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100031345;Projet éolien IEL de VEZEC - Plougras;6.9;22217;PLOUGRAS;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100032496;FERME EOLIENNE DE CHENEVELLES;21.0;86072;CHENEVELLES;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100032968;BREUILLOCHET ENERGIE;14.4;79115;EXOUDUN;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100032968;BREUILLOCHET ENERGIE;14.4;79217;PRAILLES-LA COUARDE;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100033791;PE DE TENNIE;9.6;72351;TENNIE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;PE DE TENNIE;91109391200010;
0100035445;FERME EOLIENNE DE LA SAOSNETTE;24.8;72192;LES MEES;72;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA SAOSNETTE;97757952300019;
0100035445;FERME EOLIENNE DE LA SAOSNETTE;24.8;72170;LOUVIGNY;72;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA SAOSNETTE;97757952300019;
0100035445;FERME EOLIENNE DE LA SAOSNETTE;24.8;72317;SAINT-REMY-DU-VAL;72;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA SAOSNETTE;97757952300019;
0100035445;FERME EOLIENNE DE LA SAOSNETTE;24.8;72355;THOIRE-SOUS-CONTENSOR;72;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA SAOSNETTE;97757952300019;
0100035830;IEL EXPLOITATION 75;3.2;29067;GUERLESQUIN;29;53;;;;2022-04-04;2023-05-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100035830;IEL EXPLOITATION 75;3.2;29183;PLOUEGAT-MOYSAN;29;53;;;;2022-04-04;2023-05-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100036351;PARC EOLIEN DE LA CROIX BLANCHE;18.0;08381;ST GERMAINMONT;08;44;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN DE LA CROIX BLANCHE;82435348600023;
0100036526;Tuile Energies;29.4;28305;PRE-SAINT-EVROULT;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036617;PARC EOLIEN DE LA LOUTRE NOIRE;17.7;54026;ATHIENVILLE;54;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036643;PE de la Ferrière de Flée;7.2;49331;SEGRE-EN-ANJOU BLEU;49;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036799;PE DU PIROUET 2 (VALECO);10.0;61082;LE CHALANGE;61;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036799;PE DU PIROUET 2 (VALECO);10.0;61284;MONTCHEVREL;61;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036931;Parc Eolien de la Plaine des Vaulois;20.0;76629;SAINT-OUEN-LE-MAUGER;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100036995;ROC'H GLAZ;11.65;22217;PLOUGRAS;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037004;PROJET EOLIEN DE SUSSEY - SEPE LILAS;24.0;21615;SUSSEY;21;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037071;Ferme eolienne Haroux;16.8;80436;HESCAMPS;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037095;Parc Eolien Les C½urs de B½uf;41.3;36195;ST GEORGES SUR ARNON;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037227;SOCIETE D'EXPLOITATION DU PARC EOLIEN DE L'ORME;22.5;51154;CLAMANGES;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037227;SOCIETE D'EXPLOITATION DU PARC EOLIEN DE L'ORME;22.5;51578;TRECON;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037236;PE DE LANN DU;7.2;22139;MAGOAR;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037263;CENTRALE EOLIENNE DES VILSARDS;14.4;28153;FLACEY;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037281;VILLAMBLAIN ENERGIES;13.2;45337;VILLAMBLAIN;45;24;;;;;;;;Autorisation;En instruction;;Aucun;VILLAMBLAIN ENERGIES;95162181200019;
0100037309;Yaway Venoy;4.5;89438;VENOY;89;27;;;;;;;;Autorisation;En instruction;;Aucun;Yaway Venoy;91139978000038;
0100037351;Ferme eolienne Villeuse;16.8;80524;MEHARICOURT;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE VILLEUSE;82790132300010;
0100037351;Ferme eolienne Villeuse;16.8;80682;ROUVROY-EN-SANTERRE;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE VILLEUSE;82790132300010;
0100037360;Ferme eolienne Bois Rasoir;10.95;80709;SAINT-MAULVIS;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE BOIS RASOIR;82898161300015;
0100037434;Ferme eolienne Picasse;25.2;62469;INCHY-EN-ARTOIS;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037434;Ferme eolienne Picasse;25.2;62484;LAGNICOURT MARCEL;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037434;Ferme eolienne Picasse;25.2;62671;PRONVILLE-EN-ARTOIS;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037434;Ferme eolienne Picasse;25.2;62673;QUEANT;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100037479;Ferme eolienne la Taillette;21.0;41073;DANZE;41;24;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA TAILLETTE;79421757000017;
0100037479;Ferme eolienne la Taillette;21.0;41078;EPUISAY;41;24;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE DE LA TAILLETTE;79421757000017;
0100037578;CE PLOUMOGUER;0.9;29201;PLOUMOGUER;29;53;;;;2021-12-06;2022-12-29;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0100039210;ENFONVELLE ENERGIE;8.8;52185;ENFONVELLE;52;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039302;FERME EOLIENNE DE LA GRANDE BORNE;16.8;89312;PRECY-LE-SEC;89;27;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039463;SAINT PIERRE ENERGIE;23.4;51509;SAINT-PIERRE;51;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039623;CENTRALE EOLIENNE SAINT-FERJUS;25.2;88231;HAREVILLE;88;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039623;CENTRALE EOLIENNE SAINT-FERJUS;25.2;88309;MONTHUREUX-LE-SEC;88;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039623;CENTRALE EOLIENNE SAINT-FERJUS;25.2;88385;REMONCOURT;88;44;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100039737;CPENR DES LANDES DE BREHINIER;13.2;22185;PLENEE-JUGON;22;53;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100040492;CE LES ROCHERS;11.4;72138;FRESNAY-SUR-SARTHE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;CE LES ROCHERS;84866323300015;
0100040492;CE LES ROCHERS;11.4;72305;SAINT-OUEN-DE-MIMBRE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;CE LES ROCHERS;84866323300015;
0100041441;VILLAGES VOVEENS ENERGIE;7.2;28422;LES VILLAGES VOVEENS;28;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100043589;FERME EOLIENNE DE LA HAUTE SARTHE;37.2;72005;ANCINNES;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100043589;FERME EOLIENNE DE LA HAUTE SARTHE;37.2;72170;LOUVIGNY;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100043589;FERME EOLIENNE DE LA HAUTE SARTHE;37.2;72254;ROUESSE-FONTAINE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100043589;FERME EOLIENNE DE LA HAUTE SARTHE;37.2;72355;THOIRE-SOUS-CONTENSOR;72;52;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100043784;CROIX ENERGIES;9.0;35332;TEILLAY;35;53;;;;;;;;Autorisation;En instruction;;Aucun;CROIX ENERGIES;98753880800013;
0100045863;Ferme eolienne la Saule;9.0;72089;CONLIE;72;52;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE LA SAULE;80070719200012;
0100046113;CENTRALE EOLIENNE LA VERTE EPINE 2;22.8;16195;LUSSAC;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0100046559;FERME EOLIENNE DES BUCHETTES;20.4;36194;ST GENOU;36;24;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
